type	all_kegg_gene_names	gene_definition	refseq_id	ensembl_id	kegg_paths_id	kegg_paths_name
CDS	(RefSeq) nuclear factor kappa B subunit 1		4790	ENSG00000109320	hsa05170	Human immunodeficiency virus 1 infection
CDS	(RefSeq) nuclear factor kappa B subunit 1		4790	ENSG00000109320	hsa05171	Coronavirus disease - COVID-19
CDS	(RefSeq) nuclear factor kappa B subunit 1		4790	ENSG00000109320	hsa05200	Pathways in cancer
CDS	(RefSeq) nuclear factor kappa B subunit 1		4790	ENSG00000109320	hsa05202	Transcriptional misregulation in cancer
CDS	(RefSeq) nuclear factor kappa B subunit 1		4790	ENSG00000109320	hsa05203	Viral carcinogenesis
CDS	(RefSeq) nuclear factor kappa B subunit 1		4790	ENSG00000109320	hsa05206	MicroRNAs in cancer
CDS	(RefSeq) nuclear factor kappa B subunit 1		4790	ENSG00000109320	hsa05207	Chemical carcinogenesis - receptor activation
CDS	(RefSeq) nuclear factor kappa B subunit 1		4790	ENSG00000109320	hsa05208	Chemical carcinogenesis - reactive oxygen species
CDS	(RefSeq) nuclear factor kappa B subunit 1		4790	ENSG00000109320	hsa05212	Pancreatic cancer
CDS	(RefSeq) nuclear factor kappa B subunit 1		4790	ENSG00000109320	hsa05215	Prostate cancer
CDS	(RefSeq) nuclear factor kappa B subunit 1		4790	ENSG00000109320	hsa05220	Chronic myeloid leukemia
CDS	(RefSeq) nuclear factor kappa B subunit 1		4790	ENSG00000109320	hsa05221	Acute myeloid leukemia
CDS	(RefSeq) nuclear factor kappa B subunit 1		4790	ENSG00000109320	hsa05222	Small cell lung cancer
CDS	(RefSeq) nuclear factor kappa B subunit 1		4790	ENSG00000109320	hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer
CDS	(RefSeq) nuclear factor kappa B subunit 1		4790	ENSG00000109320	hsa05321	Inflammatory bowel disease
CDS	(RefSeq) nuclear factor kappa B subunit 1		4790	ENSG00000109320	hsa05415	Diabetic cardiomyopathy
CDS	(RefSeq) nuclear factor kappa B subunit 1		4790	ENSG00000109320	hsa05417	Lipid and atherosclerosis
CDS	(RefSeq) nuclear factor kappa B subunit 1		4790	ENSG00000109320	hsa05418	Fluid shear stress and atherosclerosis
CDS	(RefSeq) mannosidase beta		4126	ENSG00000109323	hsa00511	Other glycan degradation
CDS	(RefSeq) mannosidase beta		4126	ENSG00000109323	hsa04142	Lysosome
CDS	(RefSeq) ubiquitin conjugating enzyme E2 D3		7323	ENSG00000109332	hsa03083	Polycomb repressive complex
CDS	(RefSeq) ubiquitin conjugating enzyme E2 D3		7323	ENSG00000109332	hsa04120	Ubiquitin mediated proteolysis
CDS	(RefSeq) ubiquitin conjugating enzyme E2 D3		7323	ENSG00000109332	hsa04141	Protein processing in endoplasmic reticulum
CDS	(RefSeq) ubiquitin conjugating enzyme E2 D3		7323	ENSG00000109332	hsa05131	Shigellosis
CDS	(RefSeq) centromere protein E		1062	ENSG00000138778	hsa04814	Motor proteins
CDS	(RefSeq) tachykinin receptor 3		6870	ENSG00000169836	hsa04020	Calcium signaling pathway
CDS	(RefSeq) tachykinin receptor 3		6870	ENSG00000169836	hsa04080	Neuroactive ligand-receptor interaction
CDS	(RefSeq) CXXC finger protein 4		80319	ENSG00000168772	hsa04310	Wnt signaling pathway
CDS	(RefSeq) inorganic pyrophosphatase 2		27068	ENSG00000138777	hsa00190	Oxidative phosphorylation
CDS	(RefSeq) nephronectin		255743	ENSG00000168743	hsa04512	ECM-receptor interaction
CDS	(RefSeq) dickkopf WNT signaling pathway inhibitor 2		27123	ENSG00000155011	hsa04310	Wnt signaling pathway
CDS	(RefSeq) dickkopf WNT signaling pathway inhibitor 2		27123	ENSG00000155011	hsa05010	Alzheimer disease
CDS	(RefSeq) dickkopf WNT signaling pathway inhibitor 2		27123	ENSG00000155011	hsa05022	Pathways of neurodegeneration - multiple diseases
CDS	(RefSeq) 3'-phosphoadenosine 5'-phosphosulfate synthase 1		9061	ENSG00000138801	hsa00230	Purine metabolism
CDS	(RefSeq) 3'-phosphoadenosine 5'-phosphosulfate synthase 1		9061	ENSG00000138801	hsa00450	Selenocompound metabolism
CDS	(RefSeq) 3'-phosphoadenosine 5'-phosphosulfate synthase 1		9061	ENSG00000138801	hsa00920	Sulfur metabolism
CDS	(RefSeq) 3'-phosphoadenosine 5'-phosphosulfate synthase 1		9061	ENSG00000138801	hsa01100	Metabolic pathways
CDS	(RefSeq) sphingomyelin synthase 2		166929	ENSG00000164023	hsa00600	Sphingolipid metabolism
CDS	(RefSeq) sphingomyelin synthase 2		166929	ENSG00000164023	hsa01100	Metabolic pathways
CDS	(RefSeq) sphingomyelin synthase 2		166929	ENSG00000164023	hsa04071	Sphingolipid signaling pathway
CDS	(RefSeq) cytochrome P450 family 2 subfamily U member 1		113612	ENSG00000155016	hsa00071	Fatty acid degradation
CDS	(RefSeq) cytochrome P450 family 2 subfamily U member 1		113612	ENSG00000155016	hsa00590	Arachidonic acid metabolism
CDS	(RefSeq) cytochrome P450 family 2 subfamily U member 1		113612	ENSG00000155016	hsa01100	Metabolic pathways
CDS	(RefSeq) hydroxyacyl-CoA dehydrogenase		3033	ENSG00000138796	hsa00062	Fatty acid elongation
CDS	(RefSeq) hydroxyacyl-CoA dehydrogenase		3033	ENSG00000138796	hsa00071	Fatty acid degradation
CDS	(RefSeq) hydroxyacyl-CoA dehydrogenase		3033	ENSG00000138796	hsa00280	Valine, leucine and isoleucine degradation
CDS	(RefSeq) hydroxyacyl-CoA dehydrogenase		3033	ENSG00000138796	hsa00310	Lysine degradation
CDS	(RefSeq) hydroxyacyl-CoA dehydrogenase		3033	ENSG00000138796	hsa00380	Tryptophan metabolism
CDS	(RefSeq) hydroxyacyl-CoA dehydrogenase		3033	ENSG00000138796	hsa00650	Butanoate metabolism
CDS	(RefSeq) hydroxyacyl-CoA dehydrogenase		3033	ENSG00000138796	hsa01100	Metabolic pathways
CDS	(RefSeq) hydroxyacyl-CoA dehydrogenase		3033	ENSG00000138796	hsa01212	Fatty acid metabolism
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa04310	Wnt signaling pathway
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa04390	Hippo signaling pathway
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa04520	Adherens junction
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa04916	Melanogenesis
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa04934	Cushing syndrome
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa04936	Alcoholic liver disease
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa05132	Salmonella infection
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa05167	Kaposi sarcoma-associated herpesvirus infection
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa05200	Pathways in cancer
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa05210	Colorectal cancer
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa05213	Endometrial cancer
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa05215	Prostate cancer
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa05216	Thyroid cancer
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa05217	Basal cell carcinoma
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa05221	Acute myeloid leukemia
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa05224	Breast cancer
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa05225	Hepatocellular carcinoma
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa05226	Gastric cancer
CDS	(RefSeq) lymphoid enhancer binding factor 1		51176	ENSG00000138795	hsa05412	Arrhythmogenic right ventricular cardiomyopathy
CDS	(RefSeq) ribosomal protein L34		6164	ENSG00000109475	hsa03010	Ribosome
CDS	(RefSeq) ribosomal protein L34		6164	ENSG00000109475	hsa05171	Coronavirus disease - COVID-19
CDS	(RefSeq) oligosaccharyltransferase complex non-catalytic subunit		58505	ENSG00000198856	hsa00510	N-Glycan biosynthesis
CDS	(RefSeq) oligosaccharyltransferase complex non-catalytic subunit		58505	ENSG00000198856	hsa00513	Various types of N-glycan biosynthesis
CDS	(RefSeq) oligosaccharyltransferase complex non-catalytic subunit		58505	ENSG00000198856	hsa04141	Protein processing in endoplasmic reticulum
CDS	(RefSeq) ethanolamine-phosphate phospho-lyase		64850	ENSG00000164089	hsa00564	Glycerophospholipid metabolism
CDS	(RefSeq) ethanolamine-phosphate phospho-lyase		64850	ENSG00000164089	hsa01100	Metabolic pathways
CDS	(RefSeq) collagen type XXV alpha 1 chain		84570	ENSG00000188517	hsa04974	Protein digestion and absorption
CDS	(RefSeq) SEC24 homolog B, COPII coat complex component		10427	ENSG00000138802	hsa04141	Protein processing in endoplasmic reticulum
CDS	(RefSeq) SEC24 homolog B, COPII coat complex component		10427	ENSG00000138802	hsa05130	Pathogenic Escherichia coli infection
CDS	(RefSeq) caspase 6		839	ENSG00000138794	hsa04210	Apoptosis
CDS	(RefSeq) caspase 6		839	ENSG00000138794	hsa05417	Lipid and atherosclerosis
CDS	(RefSeq) phospholipase A2 group XIIA		81579	ENSG00000123739	hsa00564	Glycerophospholipid metabolism
CDS	(RefSeq) phospholipase A2 group XIIA		81579	ENSG00000123739	hsa00565	Ether lipid metabolism
CDS	(RefSeq) phospholipase A2 group XIIA		81579	ENSG00000123739	hsa00590	Arachidonic acid metabolism
CDS	(RefSeq) phospholipase A2 group XIIA		81579	ENSG00000123739	hsa00591	Linoleic acid metabolism
CDS	(RefSeq) phospholipase A2 group XIIA		81579	ENSG00000123739	hsa00592	alpha-Linolenic acid metabolism
CDS	(RefSeq) phospholipase A2 group XIIA		81579	ENSG00000123739	hsa01100	Metabolic pathways
CDS	(RefSeq) phospholipase A2 group XIIA		81579	ENSG00000123739	hsa04014	Ras signaling pathway
CDS	(RefSeq) phospholipase A2 group XIIA		81579	ENSG00000123739	hsa04270	Vascular smooth muscle contraction
CDS	(RefSeq) phospholipase A2 group XIIA		81579	ENSG00000123739	hsa04972	Pancreatic secretion
CDS	(RefSeq) phospholipase A2 group XIIA		81579	ENSG00000123739	hsa04975	Fat digestion and absorption
CDS	(RefSeq) complement factor I		3426	ENSG00000205403	hsa04610	Complement and coagulation cascades
CDS	(RefSeq) complement factor I		3426	ENSG00000205403	hsa05150	Staphylococcus aureus infection
CDS	(RefSeq) GAR1 ribonucleoprotein		54433	ENSG00000109534	hsa03008	Ribosome biogenesis in eukaryotes
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa01521	EGFR tyrosine kinase inhibitor resistance
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa04010	MAPK signaling pathway
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa04012	ErbB signaling pathway
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa04014	Ras signaling pathway
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa04015	Rap1 signaling pathway
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa04020	Calcium signaling pathway
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa04066	HIF-1 signaling pathway
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa04068	FoxO signaling pathway
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa04072	Phospholipase D signaling pathway
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa04151	PI3K-Akt signaling pathway
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa04510	Focal adhesion
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa04540	Gap junction
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa04630	JAK-STAT signaling pathway
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa04810	Regulation of actin cytoskeleton
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa05160	Hepatitis C
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa05165	Human papillomavirus infection
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa05200	Pathways in cancer
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa05207	Chemical carcinogenesis - receptor activation
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa05208	Chemical carcinogenesis - reactive oxygen species
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa05210	Colorectal cancer
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa05212	Pancreatic cancer
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa05213	Endometrial cancer
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa05214	Glioma
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa05215	Prostate cancer
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa05218	Melanoma
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa05219	Bladder cancer
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa05223	Non-small cell lung cancer
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa05224	Breast cancer
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa05226	Gastric cancer
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa05231	Choline metabolism in cancer
CDS	(RefSeq) epidermal growth factor		1950	ENSG00000138798	hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer
CDS	(RefSeq) ELOVL fatty acid elongase 6		79071	ENSG00000170522	hsa00062	Fatty acid elongation
CDS	(RefSeq) ELOVL fatty acid elongase 6		79071	ENSG00000170522	hsa01040	Biosynthesis of unsaturated fatty acids
CDS	(RefSeq) ELOVL fatty acid elongase 6		79071	ENSG00000170522	hsa01100	Metabolic pathways
CDS	(RefSeq) ELOVL fatty acid elongase 6		79071	ENSG00000170522	hsa01212	Fatty acid metabolism
CDS	(RefSeq) glutamyl aminopeptidase		2028	ENSG00000138792	hsa04614	Renin-angiotensin system
CDS	(RefSeq) paired like homeodomain 2		5308	ENSG00000164093	hsa04350	TGF-beta signaling pathway
CDS	(RefSeq) TRAF interacting protein with forkhead associated domain		92610	ENSG00000145365	hsa05131	Shigellosis
CDS	(RefSeq) ankyrin 2		287	ENSG00000145362	hsa05205	Proteoglycans in cancer
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04012	ErbB signaling pathway
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04020	Calcium signaling pathway
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04024	cAMP signaling pathway
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04066	HIF-1 signaling pathway
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04114	Oocyte meiosis
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04217	Necroptosis
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04261	Adrenergic signaling in cardiomyocytes
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04310	Wnt signaling pathway
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04360	Axon guidance
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04713	Circadian entrainment
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04720	Long-term potentiation
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04722	Neurotrophin signaling pathway
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04725	Cholinergic synapse
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04728	Dopaminergic synapse
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04740	Olfactory transduction
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04750	Inflammatory mediator regulation of TRP channels
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04911	Insulin secretion
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04912	GnRH signaling pathway
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04916	Melanogenesis
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04921	Oxytocin signaling pathway
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04922	Glucagon signaling pathway
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04925	Aldosterone synthesis and secretion
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04934	Cushing syndrome
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa04971	Gastric acid secretion
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa05012	Parkinson disease
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa05022	Pathways of neurodegeneration - multiple diseases
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa05031	Amphetamine addiction
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa05152	Tuberculosis
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa05200	Pathways in cancer
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa05205	Proteoglycans in cancer
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa05214	Glioma
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa05415	Diabetic cardiomyopathy
CDS	(RefSeq) calcium/calmodulin dependent protein kinase II delta		817	ENSG00000145349	hsa05417	Lipid and atherosclerosis
CDS	(RefSeq) UDP glycosyltransferase 8		7368	ENSG00000174607	hsa00565	Ether lipid metabolism
CDS	(RefSeq) UDP glycosyltransferase 8		7368	ENSG00000174607	hsa00600	Sphingolipid metabolism
CDS	(RefSeq) UDP glycosyltransferase 8		7368	ENSG00000174607	hsa01100	Metabolic pathways
CDS	(RefSeq) N-deacetylase and N-sulfotransferase 4		64579	ENSG00000138653	hsa00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin
CDS	(RefSeq) N-deacetylase and N-sulfotransferase 4		64579	ENSG00000138653	hsa01100	Metabolic pathways
CDS	(RefSeq) translocation associated membrane protein 1 like 1		133022	ENSG00000174599	hsa04141	Protein processing in endoplasmic reticulum
CDS	(RefSeq) N-deacetylase and N-sulfotransferase 3		9348	ENSG00000164100	hsa00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin
CDS	(RefSeq) N-deacetylase and N-sulfotransferase 3		9348	ENSG00000164100	hsa01100	Metabolic pathways
CDS	(RefSeq) SEC24 homolog D, COPII coat complex component		9871	ENSG00000150961	hsa04141	Protein processing in endoplasmic reticulum
CDS	(RefSeq) SEC24 homolog D, COPII coat complex component		9871	ENSG00000150961	hsa05130	Pathogenic Escherichia coli infection
CDS	(RefSeq) chromosome 4 open reading frame 3		401152	ENSG00000164096	hsa04020	Calcium signaling pathway
CDS	(RefSeq) fatty acid binding protein 2		2169	ENSG00000145384	hsa03320	PPAR signaling pathway
CDS	(RefSeq) fatty acid binding protein 2		2169	ENSG00000145384	hsa04975	Fat digestion and absorption
CDS	(RefSeq) phosphodiesterase 5A		8654	ENSG00000138735	hsa00230	Purine metabolism
CDS	(RefSeq) phosphodiesterase 5A		8654	ENSG00000138735	hsa01100	Metabolic pathways
CDS	(RefSeq) phosphodiesterase 5A		8654	ENSG00000138735	hsa04022	cGMP-PKG signaling pathway
CDS	(RefSeq) mitotic arrest deficient 2 like 1		4085	ENSG00000164109	hsa04110	Cell cycle
CDS	(RefSeq) mitotic arrest deficient 2 like 1		4085	ENSG00000164109	hsa04114	Oocyte meiosis
CDS	(RefSeq) mitotic arrest deficient 2 like 1		4085	ENSG00000164109	hsa04914	Progesterone-mediated oocyte maturation
